time,iliacus,glut_max,glut_med,add_long,biceps_fem_lh,biceps_fem_sh,semitend,semimem,rectus_fem,vast_lat,vast_med,vast_int,gastroc_med,gastroc_lat,soleus,tib_ant,tib_post,peron_brev
0.09395973154362416,0.5576841925080853,0.25077896899029767,0.25077896899029767,0.15762241169873992,0.1445468339715148,0.14120980491556875,0.1310070904263094,0.32798741510890106,0.11052300668870772,0.25077896899029767,0.25077896899029767,0.25077896899029767,0.3876925244617777,0.1271934575605185,0.25077896899029767,0.5576841925080853,0.2703468335327389,0.28731656561946706
0.10067114093959731,0.5516327938306818,0.2580406474031819,0.2580406474031819,0.32134639961892886,0.15397299322823366,0.30454124818519546,0.36588898665192526,0.2833483474644172,0.29769970874260154,0.2580406474031819,0.2580406474031819,0.2580406474031819,0.18597852888302763,0.10315898279981117,0.2580406474031819,0.5516327938306818,0.2261250475467059,0.25277912609805436
0.10738255033557047,0.545222899404034,0.2657325207151592,0.2657325207151592,0.2980451295271539,0.22339220741022964,0.15041455828926012,0.1879434690949617,0.2980561185794476,0.20013294097866352,0.2657325207151592,0.2657325207151592,0.2657325207151592,0.2541730726141007,0.2753729443825705,0.2657325207151592,0.545222899404034,0.2735120985523759,0.3544789237871775
0.11409395973154363,0.5384659057865164,0.2738409130561803,0.2738409130561803,0.10862963409142745,0.12251789326242876,0.19552633143290124,0.2830265294109352,0.20971240235552935,0.16426766336921172,0.2738409130561803,0.2738409130561803,0.2738409130561803,0.2920787974802196,0.38453780801366877,0.2738409130561803,0.5384659057865164,0.2496020691390496,0.19582391147548542
0.12080536912751677,0.5313738266661979,0.2823514080005626,0.2823514080005626,0.23080471979015682,0.14270541908264278,0.28770289252907916,0.22942380248399397,0.16665867508452775,0.28891927829131203,0.2823514080005626,0.2823514080005626,0.2823514080005626,0.2604618378370598,0.21900817497222905,0.2823514080005626,0.5313738266661979,0.3880515242775521,0.16314457812148297
0.12751677852348994,0.5239592715009429,0.29124887419886847,0.29124887419886847,0.2835100968791109,0.2518805414631423,0.14699603924983037,0.311226183102142,0.1381667805986055,0.3248962417847245,0.29124887419886847,0.29124887419886847,0.29124887419886847,0.30069392311230037,0.2601308204193723,0.29124887419886847,0.5239592715009429,0.2902979057777096,0.3651182633050707
0.1342281879194631,0.5162354230992562,0.30051749228089264,0.30051749228089264,0.297946715948895,0.26749221957988256,0.23555319145295084,0.10689864589009418,0.13382794690314645,0.20062896327212226,0.30051749228089264,0.30051749228089264,0.30051749228089264,0.10851471166550591,0.1614384652264606,0.30051749228089264,0.5162354230992562,0.2801287515966012,0.11768407252477464
0.14093959731543623,0.5082160141817292,0.31014078298192493,0.31014078298192493,0.15914001933733507,0.23830130104028385,0.3047350290103251,0.3970496278540665,0.19834901913087716,0.16554284722118645,0.31014078298192493,0.31014078298192493,0.31014078298192493,0.30421592336784176,0.32015610025625507,0.31014078298192493,0.5082160141817292,0.2808910188360905,0.25236428665646615
0.1476510067114094,0.49991530296476505,0.3201016364422819,0.3201016364422819,0.36210481256814553,0.21143425559844448,0.3009238582900755,0.1520600575018443,0.13594369904831238,0.24008961749419916,0.3201016364422819,0.3201016364422819,0.3201016364422819,0.11132128263279989,0.37540709137047545,0.3201016364422819,0.49991530296476505,0.22300597248403392,0.14842209851697738
0.15436241610738255,0.49134804780998975,0.33038234262801236,0.33038234262801236,0.34961743787015076,0.3181954354527465,0.13704059714415204,0.12354476159252598,0.2202879743941627,0.2581124060068096,0.33038234262801236,0.33038234262801236,0.33038234262801236,0.29590925585977423,0.3398199970933974,0.33038234262801236,0.49134804780998975,0.21557460087316535,0.31687845363525097
0.1610738255033557,0.4825294809844234,0.34096462281869194,0.34096462281869194,0.37665604076503634,0.12276645934669489,0.12056754479817683,0.38118636872096134,0.16048030127843582,0.18165672666855842,0.34096462281869194,0.34096462281869194,0.34096462281869194,0.1121175992613322,0.33734889599338325,0.34096462281869194,0.4825294809844234,0.14429393849555508,0.34754222432351256
0.16778523489932887,0.47347528157806584,0.35182966210632094,0.35182966210632094,0.31275571352623777,0.25566906037159953,0.2711133146726217,0.20745588336427517,0.22617191395253525,0.11394781693883027,0.35182966210632094,0.35182966210632094,0.35182966210632094,0.19539828138161447,0.23345077284572247,0.35182966210632094,0.47347528157806584,0.36115382889493663,0.11393192872406194
0.174496644295302,0.4642015476270469,0.3629581428475438,0.3629581428475438,0.3228051350258052,0.33495054313137784,0.38374009812600285,0.3773309903734239,0.2968149490415693,0.19751675507884303,0.3629581428475438,0.3629581428475438,0.3629581428475438,0.1761001059441436,0.15395819855688492,0.3629581428475438,0.4642015476270469,0.3246369979981687,0.14199741329064364
0.18120805369127516,0.4547247674919047,0.3743302790097145,0.3743302790097145,0.3374752963958624,0.389041376356586,0.1621273143824695,0.39197572783793455,0.3742471106599098,0.1640173839574287,0.3743302790097145,0.3743302790097145,0.3743302790097145,0.17576507987553927,0.280343231345349,0.3743302790097145,0.4547247674919047,0.24752952545133627,0.3181938339783533
0.18791946308724833,0.44506179054188344,0.3859258513497399,0.3859258513497399,0.24829918108585886,0.38760229364037213,0.2953485655092345,0.364068630886783,0.3521831115250518,0.19253269989357139,0.3859258513497399,0.3859258513497399,0.3859258513497399,0.20609426918041043,0.29707503197711316,0.3859258513497399,0.44506179054188344,0.2667673863737353,0.26174016891345375
0.19463087248322147,0.4352297971973692,0.3977242433631569,0.3977242433631569,0.18193397524617044,0.334115900186429,0.13213023198777832,0.33774761427402644,0.3318187775334034,0.18665209335703298,0.3977242433631569,0.3977242433631569,0.3977242433631569,0.15928594349092506,0.1348633020120903,0.3977242433631569,0.4352297971973692,0.3009101755812279,0.3469291701419794
0.20134228187919462,0.4252462683837298,0.4097044779395244,0.4097044779395244,0.1461055177620769,0.21290827001649842,0.23181101387433378,0.16258268246063778,0.1620655196171042,0.3162667034384773,0.4097044779395244,0.4097044779395244,0.4097044779395244,0.23399249509284947,0.24083931762755306,0.4097044779395244,0.4252462683837298,0.3241686503839955,0.220542775205028
0.2080536912751678,0.4151289544508664,0.4218452546589604,0.4218452546589604,0.2835607093859715,0.2814247540988236,0.30228684877185574,0.2267866745485553,0.16025519727724508,0.26860213705709685,0.4218452546589604,0.4218452546589604,0.4218452546589604,0.28829554417028413,0.12149961263318118,0.4218452546589604,0.4151289544508664,0.28077290725816617,0.2134626305788201
0.21476510067114093,0.40489584361374065,0.43412498766351115,0.43412498766351115,0.3318747453666215,0.29955612909073587,0.2746746459500869,0.3696325836509756,0.349977558978831,0.12826305157911438,0.43412498766351115,0.43412498766351115,0.43412498766351115,0.3562129610252458,0.18685695196108631,0.43412498766351115,0.40489584361374065,0.13044261897729462,0.38680021401703923
0.22147651006711408,0.3945651299699844,0.4465218440360189,0.4465218440360189,0.22708277721163223,0.3306942897884897,0.34377023160858683,0.39506072717727014,0.3790897227044774,0.187008319990985,0.4465218440360189,0.4465218440360189,0.4465218440360189,0.3574498931297807,0.23862964174375362,0.4465218440360189,0.3945651299699844,0.36385701401360193,0.24017185317317397
0.22818791946308725,0.38415518115145675,0.45901378261825193,0.45901378261825193,0.12601863981683664,0.2743262197455774,0.13889044207434526,0.25316010722455645,0.23521265852472253,0.39312742379626975,0.45901378261825193,0.45901378261825193,0.45901378261825193,0.24926546778063344,0.3349698886403387,0.45901378261825193,0.38415518115145675,0.26271250590972745,0.34262140339420566
0.2348993288590604,0.3736845056672671,0.4715785931992795,0.4715785931992795,0.17000938073589456,0.30547529145957325,0.19465767225696212,0.315385307424002,0.3822007661275396,0.32022794408186195,0.4715785931992795,0.4715785931992795,0.4715785931992795,0.39576257451912955,0.11671790524461234,0.4715785931992795,0.3736845056672671,0.29383287232958594,0.1278382955283667
0.24161073825503354,0.36317171999632003,0.4841939360044161,0.4841939360044161,0.32499422874064926,0.3782215876507279,0.20019351951187953,0.10761361330856865,0.3255496238561347,0.348244186293635,0.4841939360044161,0.4841939360044161,0.4841939360044161,0.23569087808886513,0.10712159304480985,0.4841939360044161,0.36317171999632003,0.3146437819630415,0.3517677146206065
0.2483221476510067,0.35263551548789496,0.4968373814145261,0.4968373814145261,0.39441786062704554,0.24855192669219295,0.34652146308086595,0.20676418093528243,0.15462326653058744,0.14192701504480298,0.4968373814145261,0.4968373814145261,0.4968373814145261,0.21564774151166796,0.38563568915004587,0.4968373814145261,0.35263551548789496,0.3511078050805898,0.15935863045343734
0.2550335570469799,0.34209462512911026,0.5094864498450677,0.5094864498450677,0.33393005341993665,0.23720333447576228,0.3454522537214485,0.24169185424738784,0.3277180896494093,0.2965135107938281,0.5094864498450677,0.5094864498450677,0.5094864498450677,0.2858482159383939,0.2273665677294892,0.5094864498450677,0.34209462512911026,0.16147693364614285,0.26490865599025826
0.26174496644295303,0.33156779023835525,0.5221186517139738,0.5221186517139738,0.35936120893747947,0.21929029961194973,0.2935139312652503,0.20136035810138186,0.17281568684219756,0.19921332845148665,0.5221186517139738,0.5221186517139738,0.5221186517139738,0.16030689327234354,0.30058994687069435,0.5221186517139738,0.33156779023835525,0.1570723504880388,0.11682761174376688
0.2684563758389262,0.3210737271439097,0.5347115274273083,0.5347115274273083,0.1832585051657168,0.26806497352212333,0.33081654062554017,0.3378519192420646,0.19670791816737354,0.12898329186666457,0.5347115274273083,0.5347115274273083,0.5347115274273083,0.1648882079693495,0.31538281444182537,0.5347115274273083,0.3210737271439097,0.19219840598743226,0.1462173453007546
0.2751677852348993,0.3106310939069955,0.5472426873116053,0.5472426873116053,0.22821539809759075,0.13079479858156118,0.16166041619743848,0.25988355963212467,0.2117336020028846,0.35092413191688543,0.5472426873116053,0.5472426873116053,0.5472426873116053,0.15416902483558104,0.2324535940325503,0.5472426873116053,0.3106310939069955,0.287489950838906,0.3512832315286675
0.28187919463087246,0.30025845714842525,0.5596898514218899,0.5596898514218899,0.34832675623569587,0.20782916593176265,0.14689607210159866,0.1778264772728817,0.13068684617105603,0.2714329944251101,0.5596898514218899,0.5596898514218899,0.5596898514218899,0.22315688623678726,0.2928332804518559,0.5596898514218899,0.30025845714842525,0.20075444424583222,0.1710777554550464
0.2885906040268456,0.28997425903782637,0.5720308891546084,0.5720308891546084,0.21361127571340985,0.3873347359597429,0.163712628097002,0.2338413317214961,0.22365909331942538,0.18429864222791686,0.5720308891546084,0.5720308891546084,0.5720308891546084,0.12185586201681929,0.2724158537902258,0.5720308891546084,0.28997425903782637,0.13164896090769337,0.18096438498516504
0.2953020134228188,0.2797967845041385,0.5842438585950338,0.5842438585950338,0.23291056436928093,0.1359685495755486,0.16940314964093972,0.20606855518948056,0.3481426621026894,0.15786523319011903,0.5842438585950338,0.5842438585950338,0.5842438585950338,0.22022601701507027,0.25908413068578173,0.5842438585950338,0.2797967845041385,0.33367294462346175,0.2501063930645721
0.30201342281879195,0.269744128725676,0.5963070455291888,0.5963070455291888,0.20930490944300167,0.11279177238436511,0.2772616580925181,0.3990495176311354,0.11813574580524783,0.3197383342365086,0.5963070455291888,0.5963070455291888,0.5963070455291888,0.1957676947723591,0.20632784642873725,0.5963070455291888,0.269744128725676,0.34667415926021483,0.1590045454289806
0.3087248322147651,0.2598341649575612,0.6081990020509267,0.6081990020509267,0.31938737775146764,0.3793876104442211,0.20968453455127317,0.25096881431307205,0.3925630388711404,0.29573488355480126,0.6081990020509267,0.6081990020509267,0.6081990020509267,0.19984395479699166,0.3139585927639812,0.6081990020509267,0.2598341649575612,0.12537167665790008,0.26462896957413695
0.31543624161073824,0.25008451275372945,0.6198985846955246,0.6198985846955246,0.36660495900452916,0.10344268155302519,0.15053315206674783,0.3191501227669724,0.10829025183649875,0.14274260768007163,0.6198985846955246,0.6198985846955246,0.6198985846955246,0.3748135296872406,0.3855533056589282,0.6198985846955246,0.25008451275372945,0.3741770173047173,0.3035864853203363
0.3221476510067114,0.24051250664000515,0.6313849920319938,0.6313849920319938,0.15925803091128118,0.3730515798763153,0.2563427849431139,0.39003471515898935,0.16306649320532624,0.11803205671364361,0.6313849920319938,0.6313849920319938,0.6313849920319938,0.2518014429748937,0.334029178942405,0.6313849920319938,0.24051250664000515,0.15770624724799095,0.39444426628530604
0.32885906040268453,0.23113516529394715,0.6426378016472635,0.6426378016472635,0.14727281730558364,0.2633952317577743,0.37777232617019074,0.12102340879856441,0.24758718722788414,0.3545425309087674,0.6426378016472635,0.6426378016472635,0.6426378016472635,0.17061868736003222,0.22371584057824295,0.6426378016472635,0.23113516529394715,0.26199585908989637,0.11929057584957603
0.33557046979865773,0.22196916128626126,0.6536370064564865,0.6536370064564865,0.133400658845438,0.2636233577963202,0.2524394811875736,0.22917802156180023,0.1520427578013619,0.23049253688025584,0.6536370064564865,0.6536370064564865,0.6536370064564865,0.21494867137381682,0.26671662517897665,0.6536370064564865,0.22196916128626126,0.11641892791792745,0.19992136355264326
0.3422818791946309,0.21303079143757833,0.664363050274906,0.664363050274906,0.2300564573113535,0.33649013466956146,0.3260210408881624,0.29923339754117495,0.2146685317445815,0.3467644249785775,0.664363050274906,0.664363050274906,0.664363050274906,0.348298649864405,0.21467259908251624,0.664363050274906,0.21303079143757833,0.15768216834097676,0.23063114164506202
0.348993288590604,0.2043359478433012,0.6747968625880386,0.6747968625880386,0.2683575409358323,0.3719290185353207,0.1300561219467118,0.17315631920527375,0.3501970304673392,0.34039664799727387,0.6747968625880386,0.6747968625880386,0.6747968625880386,0.12586369460707572,0.13274622139311468,0.6747968625880386,0.2043359478433012,0.19609866080207536,0.13420602296315803
0.35570469798657717,0.19590008961803942,0.6849198924583526,0.6849198924583526,0.27852002725250946,0.14343935300914906,0.38964761921890567,0.21120917665192793,0.25133749842910036,0.34956200585569763,0.6849198924583526,0.6849198924583526,0.6849198924583526,0.1393299190737484,0.26919533496646475,0.6849198924583526,0.19590008961803942,0.3387398213151829,0.301744756555701
0.3624161073825503,0.1877382154098679,0.6947141415081586,0.6947141415081586,0.27313284700593643,0.3082862127277502,0.24134133758908877,0.18454865533743303,0.39568071399150273,0.3705817928037103,0.6947141415081586,0.6947141415081586,0.6947141415081586,0.18869944068500638,0.17429200755052482,0.6947141415081586,0.1877382154098679,0.3132759425368239,0.37253045741954005
0.36912751677852346,0.17986483673327733,0.7041621959200672,0.7041621959200672,0.3285994972967208,0.338230829042321,0.3374100980749884,0.14469548372719632,0.2205892107372585,0.3261424551782821,0.7041621959200672,0.7041621959200672,0.7041621959200672,0.25906610684851794,0.27369180181783787,0.7041621959200672,0.17986483673327733,0.20745001734113244,0.1310279949869985
0.37583892617449666,0.17229395216823135,0.7132472573981223,0.7132472573981223,0.14261835622564428,0.3983784247562334,0.20726237947613857,0.16806331480492315,0.170759283986009,0.33890674861572345,0.7132472573981223,0.7132472573981223,0.7132472573981223,0.32217068774065827,0.3257790606977019,0.7132472573981223,0.17229395216823135,0.21356292882437483,0.3037935421224678
0.3825503355704698,0.16503902247120242,0.7219531730345572,0.7219531730345572,0.3143627974797541,0.36035509182267944,0.2779994389119335,0.3899036498213806,0.2793482250645859,0.3377199437874291,0.7219531730345572,0.7219531730345572,0.7219531730345572,0.21531610128620005,0.35883406853714805,0.7219531730345572,0.16503902247120242,0.3345718353189622,0.22812715483350457
0.38926174496644295,0.15811294664243744,0.730264464029075,0.730264464029075,0.32060830907990756,0.12981052627592032,0.31020970325099984,0.3274850555395473,0.231443766867153,0.13370225793809604,0.730264464029075,0.730264464029075,0.730264464029075,0.11844623171783031,0.15713086061389503,0.730264464029075,0.15811294664243744,0.2066404996757961,0.23996409128376892
0.3959731543624161,0.15152803899200704,0.7381663532095917,0.7381663532095917,0.15353939866053845,0.3748736384328216,0.35638153989571175,0.3408761362826393,0.15553033323776883,0.15093934292541997,0.7381663532095917,0.7381663532095917,0.7381663532095917,0.39696385505746346,0.3349161301481144,0.7381663532095917,0.15152803899200704,0.12424292735089532,0.321568173425546
0.40268456375838924,0.1452960072454103,0.7456447913055078,0.7456447913055078,0.19243700624466362,0.27705722497096497,0.11739648067662622,0.27035885491941514,0.2854429859783245,0.3595350960842352,0.7456447913055078,0.7456447913055078,0.7456447913055078,0.15844370340777864,0.24278735603251225,0.7456447913055078,0.1452960072454103,0.13202432743869563,0.14008276733343777
0.4093959731543624,0.13942793172766704,0.7526864819267995,0.7526864819267995,0.18029313642658595,0.37714834960590937,0.3782618378693198,0.25683107358525376,0.1306777086544724,0.3774926379067385,0.7526864819267995,0.7526864819267995,0.7526864819267995,0.27596443235963714,0.33696039689718266,0.7526864819267995,0.13942793172766704,0.3109869579931619,0.1621311132902351
0.4161073825503356,0.1339342456629042,0.759278905204515,0.759278905204515,0.3799405526555192,0.15959106802690137,0.36420875417098675,0.3971286871805647,0.1431196920654355,0.22245853140262586,0.759278905204515,0.759278905204515,0.759278905204515,0.1792106161451897,0.15442877253050663,0.759278905204515,0.1339342456629042,0.13895740125595132,0.14791317003093157
0.4228187919463087,0.12882471662446385,0.7654103400506433,0.7654103400506433,0.34059848119086555,0.39609597408608466,0.33510471886436277,0.3435946480149875,0.35654033456042855,0.39324995195804757,0.7654103400506433,0.7654103400506433,0.7654103400506433,0.15450778164263398,0.2600994597868343,0.7654103400506433,0.12882471662446385,0.20152174012600124,0.3720172308435372
0.42953020134228187,0.1241084291685142,0.7710698849977831,0.7710698849977831,0.1359804885961238,0.26514997070315355,0.35522289821217434,0.371940114185881,0.3044491233246652,0.32425430881452943,0.7710698849977831,0.7710698849977831,0.7710698849977831,0.36955563017356086,0.1276284466237553,0.7710698849977831,0.1241084291685142,0.3614486178879547,0.3675353933959097
0.436241610738255,0.11979376868204053,0.7762474775815513,0.7762474775815513,0.16348379697117715,0.20382081837342522,0.2531595566565097,0.20307373396960862,0.333070230814682,0.16513416145033988,0.7762474775815513,0.7762474775815513,0.7762474775815513,0.2027296714513105,0.19358551434246862,0.7762474775815513,0.11979376868204053,0.13384876137882865,0.10336547115500822
0.44295302013422816,0.11588840647393278,0.7809339122312806,0.7809339122312806,0.30596678802971056,0.16250766685339635,0.3201865195895438,0.18884194134520474,0.23558546358831245,0.20130138794165853,0.7809339122312806,0.7809339122312806,0.7809339122312806,0.2928719758363012,0.18955153933329955,0.7809339122312806,0.11588840647393278,0.32386852621878814,0.1682708783899732
0.44966442953020136,0.11239928613567846,0.7851208566371859,0.7851208566371859,0.22604075786907687,0.3037140926116206,0.1915954235268058,0.31682679021076354,0.1798735738639895,0.38336639908030545,0.7851208566371859,0.7851208566371859,0.7851208566371859,0.2756197119808877,0.34302027301708615,0.7851208566371859,0.11239928613567846,0.15564368823945024,0.329034704304514
0.4563758389261745,0.10933261119591059,0.7888008665649073,0.7888008665649073,0.15430447591576843,0.2531056344929749,0.3680472272088863,0.2661171811021588,0.25592519721264306,0.24759015876534451,0.7888008665649073,0.7888008665649073,0.7888008665649073,0.16254941909260262,0.1527097737344117,0.7888008665649073,0.10933261119591059,0.20117259581920907,0.21600838908336928
0.46308724832214765,0.10669383409075991,0.791967399091088,0.791967399091088,0.3595742429623775,0.3289672649147538,0.1549144837497406,0.3254089136838705,0.342658046468626,0.3844063775872226,0.791967399091088,0.791967399091088,0.791967399091088,0.2457478312984358,0.1296503573006737,0.791967399091088,0.10669383409075991,0.3487919352407562,0.11269966779086574
0.4697986577181208,0.10448764646962244,0.794614824236453,0.794614824236453,0.19355848289386224,0.27467739569569605,0.11703698156377,0.2744551379074316,0.14875871814217162,0.39505634780154175,0.794614824236453,0.794614824236453,0.794614824236453,0.11408672103792669,0.31522607533888175,0.794614824236453,0.10448764646962244,0.18793851366756686,0.14522316447008896
0.47651006711409394,0.1027179708535782,0.7967384349757063,0.7967384349757063,0.3744360795868107,0.24493045425975973,0.2765835528580583,0.2902466432031655,0.1278848931863438,0.14745788158876372,0.7967384349757063,0.7967384349757063,0.7967384349757063,0.35326414023434216,0.3147156614715766,0.7967384349757063,0.1027179708535782,0.2650629213806579,0.24106761219806772
0.4832214765100671,0.10138795366129166,0.79833445560645,0.79833445560645,0.365519560043027,0.12754684326689042,0.19690801127245658,0.2869140555746801,0.15138258294005344,0.20389033081881625,0.79833445560645,0.79833445560645,0.79833445560645,0.19749008492289,0.33391054380523943,0.79833445560645,0.10138795366129166,0.2255500699565211,0.1970160052661914
0.4899328859060403,0.10049995961479438,0.7994000484622468,0.7994000484622468,0.13437715233982495,0.36053148487787323,0.34442544894648996,0.2324630989974125,0.3901997133311903,0.3955959727329761,0.7994000484622468,0.7994000484622468,0.7994000484622468,0.3047276208273073,0.14393593226275656,0.7994000484622468,0.10049995961479438,0.25312028294294103,0.1637814586774365
0.4966442953020134,0.10005556753509548,0.7999333189578854,0.7999333189578854,0.3426912307941503,0.1812316872926345,0.37180077859542804,0.11717642264321987,0.21750265174568745,0.34512044432928035,0.7999333189578854,0.7999333189578854,0.7999333189578854,0.250078578271809,0.12185285955993318,0.7999333189578854,0.10005556753509548,0.2753006462245458,0.33404131974067347
0.5033557046979865,0.10005556753509548,0.7999333189578854,0.7999333189578854,0.14771705636102317,0.28596532945776043,0.37574843326620977,0.2325018129940542,0.1598293382668875,0.33934018502146746,0.7999333189578854,0.7999333189578854,0.7999333189578854,0.3644715356297209,0.2045716700079487,0.7999333189578854,0.10005556753509548,0.1288669535730658,0.13948543098773458
0.5100671140939598,0.10049995961479435,0.7994000484622468,0.7994000484622468,0.27696965477267876,0.18772570797525684,0.3738191732801298,0.31270342635746673,0.1991216588323741,0.17578522065959656,0.7994000484622468,0.7994000484622468,0.7994000484622468,0.22862448656043796,0.21608778149428717,0.7994000484622468,0.10049995961479435,0.16077509418755231,0.2928052181513826
0.5167785234899329,0.10138795366129164,0.79833445560645,0.79833445560645,0.34861126216125177,0.2599463161736646,0.1905890432023038,0.19995410175942435,0.3417085945603503,0.3105197686332445,0.79833445560645,0.79833445560645,0.79833445560645,0.3528573442366023,0.280885962735401,0.79833445560645,0.10138795366129164,0.11917730643124738,0.19467122279099391
0.5234899328859061,0.10271797085357817,0.7967384349757063,0.7967384349757063,0.16733220718724812,0.3873275077457329,0.3762029351027617,0.39246170833555716,0.21657071683154414,0.37107289202123683,0.7967384349757063,0.7967384349757063,0.7967384349757063,0.348106085593033,0.250326858760465,0.7967384349757063,0.10271797085357817,0.3665232189545137,0.2440613598534417
0.5302013422818792,0.10448764646962241,0.794614824236453,0.794614824236453,0.14020005140109512,0.21901741750240622,0.2203105323954308,0.31314443080689125,0.33256677451070704,0.3619119696265434,0.794614824236453,0.794614824236453,0.794614824236453,0.18115904138025396,0.24608170618410002,0.794614824236453,0.10448764646962241,0.27181232558715573,0.29022500541853086
0.5369127516778524,0.10669383409075989,0.7919673990910883,0.7919673990910883,0.17474542475616606,0.25482057822669957,0.3899596664138223,0.30241381139147794,0.16735758671216278,0.19402824340541014,0.7919673990910883,0.7919673990910883,0.7919673990910883,0.31423109021812434,0.16547073383719063,0.7919673990910883,0.10669383409075989,0.23746261533085397,0.32914553859787693
